replicate_id,time,infected_fraction
17,77,0.005
17,78,0.005
17,79,0.005
17,80,0.0
17,81,0.0
17,82,0.0
17,83,0.0
17,84,0.0
17,85,0.0
17,86,0.0
17,87,0.0
17,88,0.0
17,89,0.0
17,90,0.0
17,91,0.0
17,92,0.0
17,93,0.0
17,94,0.0
17,95,0.0
17,96,0.0
17,97,0.0
17,98,0.0
17,99,0.0
17,100,0.0
17,101,0.0
17,102,0.0
17,103,0.0
17,104,0.0
17,105,0.0
17,106,0.0
17,107,0.0
17,108,0.0
17,109,0.0
17,110,0.0
17,111,0.0
17,112,0.0
17,113,0.0
17,114,0.0
17,115,0.0
17,116,0.0
17,117,0.0
17,118,0.0
17,119,0.0
17,120,0.0
17,121,0.0
17,122,0.0
17,123,0.0
17,124,0.0
17,125,0.0
17,126,0.0
17,127,0.0
17,128,0.0
17,129,0.0
17,130,0.0
17,131,0.0
17,132,0.0
17,133,0.0
17,134,0.0
17,135,0.0
17,136,0.0
17,137,0.0
17,138,0.0
17,139,0.0
17,140,0.0
17,141,0.0
17,142,0.0
17,143,0.0
17,144,0.0
17,145,0.0
17,146,0.0
17,147,0.0
17,148,0.0
17,149,0.0
17,150,0.0
17,151,0.0
17,152,0.0
17,153,0.0
17,154,0.0
17,155,0.0
17,156,0.0
17,157,0.0
17,158,0.0
17,159,0.0
17,160,0.0
17,161,0.0
17,162,0.0
17,163,0.0
17,164,0.0
17,165,0.0
17,166,0.0
17,167,0.0
17,168,0.0
17,169,0.0
17,170,0.0
17,171,0.0
17,172,0.0
17,173,0.0
17,174,0.0
17,175,0.0
17,176,0.0
17,177,0.0
17,178,0.0
17,179,0.0
17,180,0.0
17,181,0.0
17,182,0.0
17,183,0.0
17,184,0.0
17,185,0.0
17,186,0.0
17,187,0.0
17,188,0.0
17,189,0.0
17,190,0.0
17,191,0.0
17,192,0.0
17,193,0.0
17,194,0.0
17,195,0.0
17,196,0.0
17,197,0.0
17,198,0.0
17,199,0.0
17,200,0.0
18,0,0.025
18,1,0.07
18,2,0.095
18,3,0.15
18,4,0.2
18,5,0.33
18,6,0.445
18,7,0.595
18,8,0.675
18,9,0.685
18,10,0.66
18,11,0.62
18,12,0.56
18,13,0.52
18,14,0.485
18,15,0.45
18,16,0.41
18,17,0.375
18,18,0.33
18,19,0.29
18,20,0.285
18,21,0.26
18,22,0.245
18,23,0.225
18,24,0.205
18,25,0.195
18,26,0.17
18,27,0.17
18,28,0.165
18,29,0.15
18,30,0.13
18,31,0.12
18,32,0.115
18,33,0.11
18,34,0.095
18,35,0.09
18,36,0.08
18,37,0.075
18,38,0.065
18,39,0.065
18,40,0.06
18,41,0.06
18,42,0.055
18,43,0.05
18,44,0.045
18,45,0.04
18,46,0.035
18,47,0.035
18,48,0.035
18,49,0.035
18,50,0.03
18,51,0.025
18,52,0.025
18,53,0.02
18,54,0.02
18,55,0.015
18,56,0.015
18,57,0.015
18,58,0.015
18,59,0.015
18,60,0.015
18,61,0.015
18,62,0.01
18,63,0.01
18,64,0.01
18,65,0.01
18,66,0.01
18,67,0.01
18,68,0.005
18,69,0.005
18,70,0.005
18,71,0.005
18,72,0.005
18,73,0.005
18,74,0.005
18,75,0.005
18,76,0.005
18,77,0.005
18,78,0.005
18,79,0.005
18,80,0.005
18,81,0.005
18,82,0.005
18,83,0.005
18,84,0.005
18,85,0.005
18,86,0.005
18,87,0.0
18,88,0.0
18,89,0.0
18,90,0.0
18,91,0.0
18,92,0.0
18,93,0.0
18,94,0.0
18,95,0.0
18,96,0.0
18,97,0.0
18,98,0.0
18,99,0.0
18,100,0.0
18,101,0.0
18,102,0.0
18,103,0.0
18,104,0.0
18,105,0.0
18,106,0.0
18,107,0.0
18,108,0.0
18,109,0.0
18,110,0.0
18,111,0.0
18,112,0.0
18,113,0.0
18,114,0.0
18,115,0.0
18,116,0.0
18,117,0.0
18,118,0.0
18,119,0.0
18,120,0.0
18,121,0.0
18,122,0.0
18,123,0.0
18,124,0.0
18,125,0.0
18,126,0.0
18,127,0.0
18,128,0.0
18,129,0.0
18,130,0.0
18,131,0.0
18,132,0.0
18,133,0.0
18,134,0.0
18,135,0.0
18,136,0.0
18,137,0.0
18,138,0.0
18,139,0.0
18,140,0.0
18,141,0.0
18,142,0.0
18,143,0.0
18,144,0.0
18,145,0.0
18,146,0.0
18,147,0.0
18,148,0.0
18,149,0.0
18,150,0.0
18,151,0.0
18,152,0.0
18,153,0.0
18,154,0.0
18,155,0.0
18,156,0.0
18,157,0.0
18,158,0.0
18,159,0.0
18,160,0.0
18,161,0.0
18,162,0.0
18,163,0.0
18,164,0.0
18,165,0.0
18,166,0.0
18,167,0.0
18,168,0.0
18,169,0.0
18,170,0.0
18,171,0.0
18,172,0.0
18,173,0.0
18,174,0.0
18,175,0.0
18,176,0.0
18,177,0.0
18,178,0.0
18,179,0.0
18,180,0.0
18,181,0.0
18,182,0.0
18,183,0.0
18,184,0.0
18,185,0.0
18,186,0.0
18,187,0.0
18,188,0.0
18,189,0.0
18,190,0.0
18,191,0.0
18,192,0.0
18,193,0.0
18,194,0.0
18,195,0.0
18,196,0.0
18,197,0.0
18,198,0.0
18,199,0.0
18,200,0.0
19,0,0.025
19,1,0.065
19,2,0.125
19,3,0.175
19,4,0.285
19,5,0.375
19,6,0.46
19,7,0.54
19,8,0.625
19,9,0.615
19,10,0.61
19,11,0.575
19,12,0.525
19,13,0.495
19,14,0.46
19,15,0.42
19,16,0.385
19,17,0.335
19,18,0.315
19,19,0.295
19,20,0.26
19,21,0.235
19,22,0.205
19,23,0.195
19,24,0.18
19,25,0.175
19,26,0.15
19,27,0.13
19,28,0.13
19,29,0.12
19,30,0.115
19,31,0.115
19,32,0.11
19,33,0.105
19,34,0.1
19,35,0.085
19,36,0.08
19,37,0.065
19,38,0.05
19,39,0.03
19,40,0.03
19,41,0.03
19,42,0.02
19,43,0.02
19,44,0.02
19,45,0.015
19,46,0.015
19,47,0.015
19,48,0.01
19,49,0.01
19,50,0.005
19,51,0.005
19,52,0.005
19,53,0.005
19,54,0.005
19,55,0.005
19,56,0.005
19,57,0.005
19,58,0.005
19,59,0.0
19,60,0.0
19,61,0.0
19,62,0.0
19,63,0.0
19,64,0.0
19,65,0.0
19,66,0.0
19,67,0.0
19,68,0.0
19,69,0.0
19,70,0.0
19,71,0.0
19,72,0.0
19,73,0.0
19,74,0.0
19,75,0.0
19,76,0.0
19,77,0.0
19,78,0.0
19,79,0.0
19,80,0.0
19,81,0.0
19,82,0.0
19,83,0.0
19,84,0.0
19,85,0.0
19,86,0.0
19,87,0.0
19,88,0.0
19,89,0.0
19,90,0.0
19,91,0.0
19,92,0.0
19,93,0.0
19,94,0.0
19,95,0.0
19,96,0.0
19,97,0.0
19,98,0.0
19,99,0.0
19,100,0.0
19,101,0.0
19,102,0.0
19,103,0.0
19,104,0.0
19,105,0.0
19,106,0.0
19,107,0.0
19,108,0.0
19,109,0.0
19,110,0.0
19,111,0.0
19,112,0.0
19,113,0.0
19,114,0.0
19,115,0.0
19,116,0.0
19,117,0.0
19,118,0.0
19,119,0.0
19,120,0.0
19,121,0.0
19,122,0.0
19,123,0.0
19,124,0.0
19,125,0.0
19,126,0.0
19,127,0.0
19,128,0.0
19,129,0.0
19,130,0.0
19,131,0.0
19,132,0.0
19,133,0.0
19,134,0.0
19,135,0.0
19,136,0.0
19,137,0.0
19,138,0.0
19,139,0.0
19,140,0.0
19,141,0.0
19,142,0.0
19,143,0.0
19,144,0.0
19,145,0.0
19,146,0.0
19,147,0.0
19,148,0.0
19,149,0.0
19,150,0.0
19,151,0.0
19,152,0.0
19,153,0.0
19,154,0.0
19,155,0.0
19,156,0.0
19,157,0.0
19,158,0.0
19,159,0.0
19,160,0.0
19,161,0.0
19,162,0.0
19,163,0.0
19,164,0.0
19,165,0.0
19,166,0.0
19,167,0.0
19,168,0.0
19,169,0.0
19,170,0.0
19,171,0.0
19,172,0.0
19,173,0.0
19,174,0.0
19,175,0.0
19,176,0.0
19,177,0.0
19,178,0.0
19,179,0.0
19,180,0.0
19,181,0.0
19,182,0.0
19,183,0.0
19,184,0.0
19,185,0.0
19,186,0.0
19,187,0.0
19,188,0.0
19,189,0.0
19,190,0.0
19,191,0.0
19,192,0.0
19,193,0.0
19,194,0.0
19,195,0.0
19,196,0.0
19,197,0.0
19,198,0.0
19,199,0.0
19,200,0.0
20,0,0.025
20,1,0.055
20,2,0.095
20,3,0.165
20,4,0.28
20,5,0.43
20,6,0.545
20,7,0.64
20,8,0.69
20,9,0.69
20,10,0.665
20,11,0.605
20,12,0.56
20,13,0.5
20,14,0.46
20,15,0.435
20,16,0.395
20,17,0.38
20,18,0.345
20,19,0.32
20,20,0.285
20,21,0.265
20,22,0.245
20,23,0.23
20,24,0.205
20,25,0.19
20,26,0.185
20,27,0.175
20,28,0.165
20,29,0.155
20,30,0.15
20,31,0.14
20,32,0.13
20,33,0.12
20,34,0.115
20,35,0.105
20,36,0.09
20,37,0.08
20,38,0.07
20,39,0.07
20,40,0.065
20,41,0.065
20,42,0.06
20,43,0.06
20,44,0.055
20,45,0.055
20,46,0.05
20,47,0.05
20,48,0.05
20,49,0.04
20,50,0.035
20,51,0.035
20,52,0.025
20,53,0.025
20,54,0.02
20,55,0.02
20,56,0.015
20,57,0.01
20,58,0.01
20,59,0.01
20,60,0.01
20,61,0.01
20,62,0.01
20,63,0.01
20,64,0.01
20,65,0.01
20,66,0.005
20,67,0.005
20,68,0.005
20,69,0.005
20,70,0.005
20,71,0.005
20,72,0.005
20,73,0.005
20,74,0.005
20,75,0.005
20,76,0.005
20,77,0.005
20,78,0.005
20,79,0.005
20,80,0.005
20,81,0.005
20,82,0.005
20,83,0.005
20,84,0.005
20,85,0.005
20,86,0.005
20,87,0.005
20,88,0.005
20,89,0.005
20,90,0.005
20,91,0.005
20,92,0.005
20,93,0.0
20,94,0.0
20,95,0.0
20,96,0.0
20,97,0.0
20,98,0.0
20,99,0.0
20,100,0.0
20,101,0.0
20,102,0.0
20,103,0.0
20,104,0.0
20,105,0.0
20,106,0.0
20,107,0.0
20,108,0.0
20,109,0.0
20,110,0.0
20,111,0.0
20,112,0.0
20,113,0.0
20,114,0.0
20,115,0.0
20,116,0.0
20,117,0.0
20,118,0.0
20,119,0.0
20,120,0.0
20,121,0.0
20,122,0.0
20,123,0.0
20,124,0.0
20,125,0.0
20,126,0.0
20,127,0.0
20,128,0.0
20,129,0.0
20,130,0.0
20,131,0.0
20,132,0.0
20,133,0.0
20,134,0.0
20,135,0.0
20,136,0.0
20,137,0.0
20,138,0.0
20,139,0.0
20,140,0.0
20,141,0.0
20,142,0.0
20,143,0.0
20,144,0.0
20,145,0.0
20,146,0.0
20,147,0.0
20,148,0.0
20,149,0.0
20,150,0.0
20,151,0.0
20,152,0.0
20,153,0.0
20,154,0.0
20,155,0.0
20,156,0.0
20,157,0.0
20,158,0.0
20,159,0.0
20,160,0.0
20,161,0.0
20,162,0.0
20,163,0.0
20,164,0.0
20,165,0.0
20,166,0.0
20,167,0.0
20,168,0.0
20,169,0.0
20,170,0.0
20,171,0.0
20,172,0.0
20,173,0.0
20,174,0.0
20,175,0.0
20,176,0.0
20,177,0.0
20,178,0.0
20,179,0.0
20,180,0.0
20,181,0.0
20,182,0.0
20,183,0.0
20,184,0.0
20,185,0.0
20,186,0.0
20,187,0.0
20,188,0.0
20,189,0.0
20,190,0.0
20,191,0.0
20,192,0.0
20,193,0.0
20,194,0.0
20,195,0.0
20,196,0.0
20,197,0.0
20,198,0.0
20,199,0.0
20,200,0.0
21,0,0.025
21,1,0.055
21,2,0.09
21,3,0.14
21,4,0.21
21,5,0.295
21,6,0.4
21,7,0.505
21,8,0.59
21,9,0.67
21,10,0.66
21,11,0.615
21,12,0.565
21,13,0.535
21,14,0.5
21,15,0.49
21,16,0.435
21,17,0.4
21,18,0.385
21,19,0.35
21,20,0.33
21,21,0.315
21,22,0.295
21,23,0.265
21,24,0.25
21,25,0.245
21,26,0.23
21,27,0.21
21,28,0.19
21,29,0.165
21,30,0.15
21,31,0.14
21,32,0.125
21,33,0.125
21,34,0.125
21,35,0.11
21,36,0.1
21,37,0.085
21,38,0.08
21,39,0.075
21,40,0.07
21,41,0.065
21,42,0.065
21,43,0.065
21,44,0.065
21,45,0.065
21,46,0.06
21,47,0.055
21,48,0.05
21,49,0.05
21,50,0.04
21,51,0.04
21,52,0.03
21,53,0.03
21,54,0.025
21,55,0.025
21,56,0.015
21,57,0.015
21,58,0.01
21,59,0.01
21,60,0.01
21,61,0.005
21,62,0.005
21,63,0.005
21,64,0.005
21,65,0.005
21,66,0.005
21,67,0.0
21,68,0.0
21,69,0.0
21,70,0.0
21,71,0.0
21,72,0.0
21,73,0.0
21,74,0.0
21,75,0.0
21,76,0.0
21,77,0.0
21,78,0.0
21,79,0.0
21,80,0.0
21,81,0.0
21,82,0.0
21,83,0.0
21,84,0.0
21,85,0.0
21,86,0.0
21,87,0.0
21,88,0.0
21,89,0.0
21,90,0.0
21,91,0.0
21,92,0.0
21,93,0.0
21,94,0.0
21,95,0.0
21,96,0.0
21,97,0.0
21,98,0.0
21,99,0.0
21,100,0.0
21,101,0.0
21,102,0.0
21,103,0.0
21,104,0.0
21,105,0.0
21,106,0.0
21,107,0.0
21,108,0.0
21,109,0.0
21,110,0.0
21,111,0.0
21,112,0.0
21,113,0.0
21,114,0.0
21,115,0.0
21,116,0.0
21,117,0.0
21,118,0.0
21,119,0.0
21,120,0.0
21,121,0.0
21,122,0.0
21,123,0.0
21,124,0.0
21,125,0.0
21,126,0.0
21,127,0.0
21,128,0.0
21,129,0.0
21,130,0.0
21,131,0.0
21,132,0.0
21,133,0.0
21,134,0.0
21,135,0.0
21,136,0.0
21,137,0.0
21,138,0.0
21,139,0.0
21,140,0.0
21,141,0.0
21,142,0.0
21,143,0.0
21,144,0.0
21,145,0.0
21,146,0.0
21,147,0.0
21,148,0.0
21,149,0.0
21,150,0.0
21,151,0.0
21,152,0.0
21,153,0.0
21,154,0.0
21,155,0.0
21,156,0.0
21,157,0.0
21,158,0.0
21,159,0.0
21,160,0.0
21,161,0.0
21,162,0.0
21,163,0.0
21,164,0.0
21,165,0.0
21,166,0.0
21,167,0.0
21,168,0.0
21,169,0.0
21,170,0.0
21,171,0.0
21,172,0.0
21,173,0.0
21,174,0.0
21,175,0.0
21,176,0.0
21,177,0.0
21,178,0.0
21,179,0.0
21,180,0.0
21,181,0.0
21,182,0.0
21,183,0.0
21,184,0.0
21,185,0.0
21,186,0.0
21,187,0.0
21,188,0.0
21,189,0.0
21,190,0.0
21,191,0.0
21,192,0.0
21,193,0.0
21,194,0.0
21,195,0.0
21,196,0.0
21,197,0.0
21,198,0.0
21,199,0.0
21,200,0.0
22,0,0.025
22,1,0.045
22,2,0.06
22,3,0.115
22,4,0.17
22,5,0.24
22,6,0.335
22,7,0.465
22,8,0.59
22,9,0.62
22,10,0.63
22,11,0.59
22,12,0.555
22,13,0.515
22,14,0.455
22,15,0.445
22,16,0.41
22,17,0.38
22,18,0.345
22,19,0.325
22,20,0.3
22,21,0.27
22,22,0.26
22,23,0.215
22,24,0.195
22,25,0.185
22,26,0.165
22,27,0.16
22,28,0.155
22,29,0.155
22,30,0.135
22,31,0.125
22,32,0.12
22,33,0.1
22,34,0.085
22,35,0.075
22,36,0.07
22,37,0.07
22,38,0.06
22,39,0.05
22,40,0.045
22,41,0.045
22,42,0.04
22,43,0.04
22,44,0.04
22,45,0.035
22,46,0.035
22,47,0.03
22,48,0.03
22,49,0.03
22,50,0.03
22,51,0.03
22,52,0.03
22,53,0.03
22,54,0.025
22,55,0.025
22,56,0.025
22,57,0.025
22,58,0.02
22,59,0.02
22,60,0.02
22,61,0.02
22,62,0.02
22,63,0.01
22,64,0.01
22,65,0.005
22,66,0.005
22,67,0.005
22,68,0.005
22,69,0.005
22,70,0.005
22,71,0.005
22,72,0.005
22,73,0.005
22,74,0.005
22,75,0.005
22,76,0.0
22,77,0.0
22,78,0.0
22,79,0.0
22,80,0.0
22,81,0.0
22,82,0.0
22,83,0.0
22,84,0.0
22,85,0.0
22,86,0.0
22,87,0.0
22,88,0.0
22,89,0.0
22,90,0.0
22,91,0.0
22,92,0.0
22,93,0.0
22,94,0.0
22,95,0.0
22,96,0.0
22,97,0.0
22,98,0.0
22,99,0.0
22,100,0.0
22,101,0.0
22,102,0.0
22,103,0.0
22,104,0.0
22,105,0.0
22,106,0.0
22,107,0.0
22,108,0.0
22,109,0.0
22,110,0.0
22,111,0.0
22,112,0.0
22,113,0.0
22,114,0.0
22,115,0.0
22,116,0.0
22,117,0.0
22,118,0.0
22,119,0.0
22,120,0.0
22,121,0.0
22,122,0.0
22,123,0.0
22,124,0.0
22,125,0.0
22,126,0.0
22,127,0.0
22,128,0.0
22,129,0.0
22,130,0.0
22,131,0.0
22,132,0.0
22,133,0.0
22,134,0.0
22,135,0.0
22,136,0.0
22,137,0.0
22,138,0.0
22,139,0.0
22,140,0.0
22,141,0.0
22,142,0.0
22,143,0.0
22,144,0.0
22,145,0.0
22,146,0.0
22,147,0.0
22,148,0.0
22,149,0.0
22,150,0.0
22,151,0.0
22,152,0.0
22,153,0.0
22,154,0.0
22,155,0.0
22,156,0.0
22,157,0.0
22,158,0.0
22,159,0.0
22,160,0.0
22,161,0.0
22,162,0.0
22,163,0.0
22,164,0.0
22,165,0.0
22,166,0.0
22,167,0.0
22,168,0.0
22,169,0.0
22,170,0.0
22,171,0.0
22,172,0.0
22,173,0.0
22,174,0.0
22,175,0.0
22,176,0.0
22,177,0.0
22,178,0.0
22,179,0.0
22,180,0.0
22,181,0.0
22,182,0.0
22,183,0.0
22,184,0.0
22,185,0.0
22,186,0.0
22,187,0.0
22,188,0.0
22,189,0.0
22,190,0.0
22,191,0.0
22,192,0.0
22,193,0.0
22,194,0.0
22,195,0.0
22,196,0.0
22,197,0.0
22,198,0.0
22,199,0.0
22,200,0.0
23,0,0.025
23,1,0.04
23,2,0.08
23,3,0.14
23,4,0.26
23,5,0.38
23,6,0.51
23,7,0.595
23,8,0.665
23,9,0.665
23,10,0.625
23,11,0.615
23,12,0.585
23,13,0.535
23,14,0.5
23,15,0.455
23,16,0.415
23,17,0.395
23,18,0.36
23,19,0.315
23,20,0.295
23,21,0.255
23,22,0.23
23,23,0.22
23,24,0.205
23,25,0.205
23,26,0.18
23,27,0.175
23,28,0.16
23,29,0.15
23,30,0.125
23,31,0.105
23,32,0.1
23,33,0.095
23,34,0.085
23,35,0.075
23,36,0.075
23,37,0.065
23,38,0.06
23,39,0.055
23,40,0.055
23,41,0.055
23,42,0.055
23,43,0.05
23,44,0.05
23,45,0.05
23,46,0.05
23,47,0.045
23,48,0.04
23,49,0.035
23,50,0.03
23,51,0.03
23,52,0.02
23,53,0.02
23,54,0.02
23,55,0.015
23,56,0.015
23,57,0.015
23,58,0.015
23,59,0.01
23,60,0.01
23,61,0.01
23,62,0.01
23,63,0.005
23,64,0.005
23,65,0.005
23,66,0.005
23,67,0.005
23,68,0.005
23,69,0.005
23,70,0.005
23,71,0.005
23,72,0.005
23,73,0.005
23,74,0.005
23,75,0.005
23,76,0.005
23,77,0.005
23,78,0.005
23,79,0.005
23,80,0.005
23,81,0.005
23,82,0.005
23,83,0.005
23,84,0.005
23,85,0.005
23,86,0.005
23,87,0.005
23,88,0.005
23,89,0.005
23,90,0.005
23,91,0.005
23,92,0.005
23,93,0.005
23,94,0.0
23,95,0.0
23,96,0.0
23,97,0.0
23,98,0.0
23,99,0.0
23,100,0.0
23,101,0.0
23,102,0.0
23,103,0.0
23,104,0.0
23,105,0.0
23,106,0.0
23,107,0.0
23,108,0.0
23,109,0.0
23,110,0.0
23,111,0.0
23,112,0.0
23,113,0.0
23,114,0.0
23,115,0.0
23,116,0.0
23,117,0.0
23,118,0.0
23,119,0.0
23,120,0.0
23,121,0.0
23,122,0.0
23,123,0.0
23,124,0.0
23,125,0.0
23,126,0.0
23,127,0.0
23,128,0.0
23,129,0.0
23,130,0.0
23,131,0.0
23,132,0.0
23,133,0.0
23,134,0.0
23,135,0.0
23,136,0.0
23,137,0.0
23,138,0.0
23,139,0.0
23,140,0.0
23,141,0.0
23,142,0.0
23,143,0.0
23,144,0.0
23,145,0.0
23,146,0.0
23,147,0.0
23,148,0.0
23,149,0.0
23,150,0.0
23,151,0.0
23,152,0.0
23,153,0.0
23,154,0.0
23,155,0.0
23,156,0.0
23,157,0.0
23,158,0.0
23,159,0.0
23,160,0.0
23,161,0.0
23,162,0.0
23,163,0.0
23,164,0.0
23,165,0.0
23,166,0.0
23,167,0.0
23,168,0.0
23,169,0.0
23,170,0.0
23,171,0.0
23,172,0.0
23,173,0.0
23,174,0.0
23,175,0.0
23,176,0.0
23,177,0.0
23,178,0.0
23,179,0.0
23,180,0.0
23,181,0.0
23,182,0.0
23,183,0.0
23,184,0.0
23,185,0.0
23,186,0.0
23,187,0.0
23,188,0.0
23,189,0.0
23,190,0.0
23,191,0.0
23,192,0.0
23,193,0.0
23,194,0.0
23,195,0.0
23,196,0.0
23,197,0.0
23,198,0.0
23,199,0.0
23,200,0.0
24,0,0.025
24,1,0.05
24,2,0.11
24,3,0.19
24,4,0.275
24,5,0.36
24,6,0.5
24,7,0.645
24,8,0.66
24,9,0.645
24,10,0.61
24,11,0.54
24,12,0.495
24,13,0.45
24,14,0.4
24,15,0.37
24,16,0.345
24,17,0.325
24,18,0.28
24,19,0.255
24,20,0.24
24,21,0.225
24,22,0.21
24,23,0.195
24,24,0.18
24,25,0.155
24,26,0.15
24,27,0.135
24,28,0.12
24,29,0.115
24,30,0.11
24,31,0.095
24,32,0.09
24,33,0.08
24,34,0.08
24,35,0.08
24,36,0.08
24,37,0.07
24,38,0.065
24,39,0.065
24,40,0.06
24,41,0.06
24,42,0.055
24,43,0.05
24,44,0.04
24,45,0.04
24,46,0.03
24,47,0.025
24,48,0.015
24,49,0.015
24,50,0.015
24,51,0.015
24,52,0.015
24,53,0.015
24,54,0.01
24,55,0.005
24,56,0.005
24,57,0.005
24,58,0.005
24,59,0.005
24,60,0.005
24,61,0.005
24,62,0.0
24,63,0.0
24,64,0.0
24,65,0.0
24,66,0.0
24,67,0.0
24,68,0.0
24,69,0.0
24,70,0.0
24,71,0.0
24,72,0.0
24,73,0.0
24,74,0.0
24,75,0.0
24,76,0.0
24,77,0.0
24,78,0.0
24,79,0.0
24,80,0.0
24,81,0.0
24,82,0.0
24,83,0.0
24,84,0.0
24,85,0.0
24,86,0.0
24,87,0.0
24,88,0.0
24,89,0.0
24,90,0.0
24,91,0.0
24,92,0.0
24,93,0.0
24,94,0.0
24,95,0.0
24,96,0.0
24,97,0.0
24,98,0.0
24,99,0.0
24,100,0.0
24,101,0.0
24,102,0.0
24,103,0.0
24,104,0.0
24,105,0.0
24,106,0.0
24,107,0.0
24,108,0.0
24,109,0.0
24,110,0.0
24,111,0.0
24,112,0.0
24,113,0.0
24,114,0.0
24,115,0.0
24,116,0.0
24,117,0.0
24,118,0.0
24,119,0.0
24,120,0.0
24,121,0.0
24,122,0.0
24,123,0.0
24,124,0.0
24,125,0.0
24,126,0.0
24,127,0.0
24,128,0.0
24,129,0.0
24,130,0.0
24,131,0.0
24,132,0.0
24,133,0.0
24,134,0.0
24,135,0.0
24,136,0.0
24,137,0.0
24,138,0.0
24,139,0.0
24,140,0.0
24,141,0.0
24,142,0.0
24,143,0.0
24,144,0.0
24,145,0.0
24,146,0.0
24,147,0.0
24,148,0.0
24,149,0.0
24,150,0.0
24,151,0.0
24,152,0.0
24,153,0.0
24,154,0.0
24,155,0.0
24,156,0.0
24,157,0.0
24,158,0.0
24,159,0.0
24,160,0.0
24,161,0.0
24,162,0.0
24,163,0.0
24,164,0.0
24,165,0.0
24,166,0.0
24,167,0.0
24,168,0.0
24,169,0.0
24,170,0.0
24,171,0.0
24,172,0.0
24,173,0.0
24,174,0.0
24,175,0.0
24,176,0.0
24,177,0.0
24,178,0.0
24,179,0.0
24,180,0.0
24,181,0.0
24,182,0.0
24,183,0.0
24,184,0.0
24,185,0.0
24,186,0.0
24,187,0.0
24,188,0.0
24,189,0.0
24,190,0.0
24,191,0.0
24,192,0.0
24,193,0.0
24,194,0.0
24,195,0.0
24,196,0.0
24,197,0.0
24,198,0.0
24,199,0.0
24,200,0.0
25,0,0.025
25,1,0.065
25,2,0.1
25,3,0.16
25,4,0.24
25,5,0.34
25,6,0.46
25,7,0.58
25,8,0.645
25,9,0.635
25,10,0.635
25,11,0.6
25,12,0.575
25,13,0.535
25,14,0.49
25,15,0.455
25,16,0.425
25,17,0.405
25,18,0.375
25,19,0.345
25,20,0.305
25,21,0.275
25,22,0.255
25,23,0.235
25,24,0.23
25,25,0.22
25,26,0.205
25,27,0.19
25,28,0.17
25,29,0.16
25,30,0.145
25,31,0.135
25,32,0.13
25,33,0.115
25,34,0.105
25,35,0.095
25,36,0.095
25,37,0.09
25,38,0.085
25,39,0.085
25,40,0.065
25,41,0.06
25,42,0.06
25,43,0.06
25,44,0.06
25,45,0.06
25,46,0.06
25,47,0.06
25,48,0.055
25,49,0.055
25,50,0.055
25,51,0.055
25,52,0.045
25,53,0.045
25,54,0.045
25,55,0.045
25,56,0.03
25,57,0.025
25,58,0.02
25,59,0.02
25,60,0.02
25,61,0.015
25,62,0.015
25,63,0.015
25,64,0.015
25,65,0.015
25,66,0.015
25,67,0.015
25,68,0.015
25,69,0.015
25,70,0.01
25,71,0.01
25,72,0.01
25,73,0.005
25,74,0.005
25,75,0.005
25,76,0.005
25,77,0.005
25,78,0.005
25,79,0.005
25,80,0.0
25,81,0.0
25,82,0.0
25,83,0.0
25,84,0.0
25,85,0.0
25,86,0.0
25,87,0.0
25,88,0.0
25,89,0.0
25,90,0.0
25,91,0.0
25,92,0.0
25,93,0.0
25,94,0.0
25,95,0.0
25,96,0.0
25,97,0.0
25,98,0.0
25,99,0.0
25,100,0.0
25,101,0.0
25,102,0.0
25,103,0.0
25,104,0.0
25,105,0.0
25,106,0.0
25,107,0.0
25,108,0.0
25,109,0.0
25,110,0.0
25,111,0.0
25,112,0.0
25,113,0.0
25,114,0.0
25,115,0.0
25,116,0.0
25,117,0.0
25,118,0.0
25,119,0.0
25,120,0.0
25,121,0.0
25,122,0.0
25,123,0.0
25,124,0.0
25,125,0.0
25,126,0.0
25,127,0.0
25,128,0.0
25,129,0.0
25,130,0.0
25,131,0.0
25,132,0.0
25,133,0.0
25,134,0.0
25,135,0.0
25,136,0.0
25,137,0.0
25,138,0.0
25,139,0.0
25,140,0.0
25,141,0.0
25,142,0.0
25,143,0.0
25,144,0.0
25,145,0.0
25,146,0.0
25,147,0.0
25,148,0.0
25,149,0.0
25,150,0.0
25,151,0.0
25,152,0.0
25,153,0.0
25,154,0.0
25,155,0.0
25,156,0.0
25,157,0.0
25,158,0.0
25,159,0.0
25,160,0.0
25,161,0.0
25,162,0.0
25,163,0.0
25,164,0.0
25,165,0.0
25,166,0.0
25,167,0.0
25,168,0.0
25,169,0.0
25,170,0.0
25,171,0.0
25,172,0.0
25,173,0.0
25,174,0.0
25,175,0.0
25,176,0.0
25,177,0.0
25,178,0.0
25,179,0.0
25,180,0.0
25,181,0.0
25,182,0.0
25,183,0.0
25,184,0.0
25,185,0.0
25,186,0.0
25,187,0.0
25,188,0.0
25,189,0.0
25,190,0.0
25,191,0.0
25,192,0.0
25,193,0.0
25,194,0.0
25,195,0.0
25,196,0.0
25,197,0.0
25,198,0.0
25,199,0.0
25,200,0.0
26,0,0.025
26,1,0.075
26,2,0.11
26,3,0.165
26,4,0.24
26,5,0.335
26,6,0.465
26,7,0.57
26,8,0.61
26,9,0.625
26,10,0.58
26,11,0.55
26,12,0.515
26,13,0.48
26,14,0.45
26,15,0.42
